bt.A.x START
Linux 2.6.32-279.14.1.el6.x86_64 (compute-641-20.local) 	03/22/2015 	_x86_64_	(32 CPU)

06:43:14 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
06:46:04 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:04 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:04 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:04 PM   11    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00   99.50
06:46:04 PM   12    0.00    0.00    0.00    9.95    0.00    0.00    0.00    0.00   90.05
06:46:04 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:04 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:04 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:04 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:04 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:04 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:04 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:04 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:04 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:04 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:04 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:04 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:04 PM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:04 PM   26  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:46:04 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:04 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:04 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:04 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:04 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

06:46:04 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
06:46:06 PM  all    3.13    0.00    0.05    0.00    0.00    0.00    0.00    0.00   96.82
06:46:06 PM    0    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
06:46:06 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:06 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:06 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:06 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:06 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:06 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:06 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:06 PM    8    0.00    0.00    0.51    0.00    0.00    0.00    0.00    0.00   99.49
06:46:06 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:06 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:06 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:06 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:06 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:06 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:06 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:06 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:06 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:06 PM   18    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00   99.50
06:46:06 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:06 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:06 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:06 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:06 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:06 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:06 PM   25    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
06:46:06 PM   26  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:46:06 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:06 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:06 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:06 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:06 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

06:46:06 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
06:46:08 PM  all    3.14    0.00    0.05    0.00    0.00    0.00    0.00    0.00   96.81
06:46:08 PM    0    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
06:46:08 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:08 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:08 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:08 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:08 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:08 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:08 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:08 PM    8    0.00    0.00    0.51    0.00    0.00    0.00    0.00    0.00   99.49
06:46:08 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:08 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:08 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:08 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:08 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:08 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:08 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:08 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:08 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:08 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:08 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:08 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:08 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:08 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:08 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:08 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:08 PM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:08 PM   26  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:46:08 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:08 PM   28    0.00    0.00    0.00    0.00    0.00    0.50    0.00    0.00   99.50
06:46:08 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:08 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:08 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

06:46:08 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
06:46:10 PM  all    3.13    0.00    0.05    0.00    0.00    0.00    0.00    0.00   96.82
06:46:10 PM    0    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
06:46:10 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:10 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:10 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:10 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:10 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:10 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:10 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:10 PM    8    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00   99.50
06:46:10 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:10 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:10 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:10 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:10 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:10 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:10 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:10 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:10 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:10 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:10 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:10 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:10 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:10 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:10 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:10 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:10 PM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:10 PM   26  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:46:10 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:10 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:10 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:10 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:10 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

06:46:10 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
06:46:12 PM  all    3.14    0.00    0.05    0.00    0.00    0.00    0.00    0.00   96.81
06:46:12 PM    0    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
06:46:12 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:12 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:12 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:12 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:12 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:12 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:12 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:12 PM    8    0.00    0.00    0.51    0.00    0.00    0.00    0.00    0.00   99.49
06:46:12 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:12 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:12 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:12 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:12 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:12 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:12 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:12 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:12 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:12 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:12 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:12 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:12 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:12 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:12 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:12 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:12 PM   25    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
06:46:12 PM   26  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:46:12 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:12 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:12 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:12 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:12 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

06:46:12 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
06:46:14 PM  all    3.13    0.00    0.05    0.00    0.00    0.00    0.00    0.00   96.82
06:46:14 PM    0    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
06:46:14 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:14 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:14 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:14 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:14 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:14 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:14 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:14 PM    8    0.51    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.49
06:46:14 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:14 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:14 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:14 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:14 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:14 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:14 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:14 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:14 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:14 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:14 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:14 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:14 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:14 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:14 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:14 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:14 PM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:14 PM   26   99.50    0.00    0.00    0.00    0.00    0.50    0.00    0.00    0.00
06:46:14 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:14 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:14 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:14 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:14 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

06:46:14 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
06:46:16 PM  all    3.14    0.00    0.05    0.00    0.00    0.00    0.00    0.00   96.81
06:46:16 PM    0    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
06:46:16 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:16 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:16 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:16 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:16 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:16 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:16 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:16 PM    8    0.00    0.00    0.51    0.00    0.00    0.00    0.00    0.00   99.49
06:46:16 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:16 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:16 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:16 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:16 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:16 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:16 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:16 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:16 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:16 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:16 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:16 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:16 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:16 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:16 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:16 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:16 PM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:16 PM   26  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:46:16 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:16 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:16 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:16 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:16 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

06:46:16 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
06:46:18 PM  all    3.13    0.00    0.06    0.00    0.00    0.00    0.00    0.00   96.81
06:46:18 PM    0    0.00    0.00    1.53    0.00    0.00    0.00    0.00    0.00   98.47
06:46:18 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:18 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:18 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:18 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:18 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:18 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:18 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:18 PM    8    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00   99.50
06:46:18 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:18 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:18 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:18 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:18 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:18 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:18 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:18 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:18 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:18 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:18 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:18 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:18 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:18 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:18 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:18 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:18 PM   25    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00   99.00
06:46:18 PM   26  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:46:18 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:18 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:18 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:18 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:18 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

06:46:18 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
06:46:20 PM  all    3.14    0.00    0.05    0.00    0.00    0.02    0.00    0.00   96.79
06:46:20 PM    0    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
06:46:20 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:20 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:20 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:20 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:20 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:20 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:20 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:20 PM    8    0.00    0.00    0.51    0.00    0.00    0.00    0.00    0.00   99.49
06:46:20 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:20 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:20 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:20 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:20 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:20 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:20 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:20 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:20 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:20 PM   18    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
06:46:20 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:20 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:20 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:20 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:20 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:20 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:20 PM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:20 PM   26  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:46:20 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:20 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:46:20 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
